Postal_Code	Name	Lon	Lat	Language
1012	Parlement de la Communaut·fran?ise	4.3619924	50.8466387	NL
6230	Obaix	4.362374	50.527809	NL
1880	Kapelle-op-den-Bos	4.363771	51.009329	NL
2830	Willebroek	4.36404	51.05983	NL
1049	U.E.-Commission	4.3643523	50.8393846	NL
1008	Chambre des Repr?entants	4.3646622	50.8465568	FR
1008	Kamer van Volksvertegenwoordigers	4.3646622	50.8465568	NL
6462	Vaulx-lez-Chimay	4.36487	50.06118	NL
1852	Beigem	4.3660653	50.9528364	NL
6180	Courcelles	4.3662504	50.4577042	NL
1050	Brussel (Elsene)	4.3666667	50.8333333	NL
1050	Bruxelles (Ixelles)	4.3666667	50.8333333	FR
1050	Elsene	4.3666667	50.8333333	FR
1050	Ixelles	4.3666667	50.8333333	FR
6230	Buzet	4.3667175	50.5381032	NL
1428	Lillois-Witterz?	4.36712	50.64567	NL
1005	Conseil Region Bruxelles-Capitale	4.367408	50.847857	NL
1048	E.U.-Raad	4.367408	50.847857	NL
1048	U.E.-Conseil	4.367408	50.847857	FR
1402	Thines	4.36846	50.59734	NL
6464	Ri?es	4.36891	49.95914	NL
2850	Boom	4.368926	51.091541	NL
6120	Marbaix (Ht.)	4.369811	50.329886	NL
1210	Brussel (Sint-Joost-ten-Node)	4.3704657	50.8537715	NL
1210	Bruxelles (Saint-Josse-ten-Noode)	4.3704657	50.8537715	FR
1210	Saint-Josse-ten-Noode	4.3704657	50.8537715	FR
1210	Sint-Joost-ten-Node	4.3704657	50.8537715	FR
2940	Stabroek	4.3727778	51.3322222	NL
1047	Europees Parlement	4.3749766	50.8388665	NL
1047	Parlement Europ?n	4.3749766	50.8388665	FR
6464	Baileux	4.37605	50.02871	NL
6031	Monceau-sur-Sambre	4.376359	50.4166487	NL
2830	Blaasveld	4.37719	51.05583	NL
1030	Brussel (Schaarbeek)	4.37727	50.86744	NL
1030	Bruxelles (Schaerbeek)	4.37727	50.86744	FR
1030	Schaarbeek	4.37727	50.86744	FR
1030	Schaerbeek	4.37727	50.86744	FR
6110	Montigny-le-Tilleul	4.3779578	50.3744413	NL
6440	Boussu-lez-Walcourt	4.3780579	50.2278614	NL
6463	Lompret	4.37839	50.06409	NL
1850	Grimbergen	4.3785596	50.9356235	NL
1851	Humbeek	4.3795118	50.9672327	NL
1414	Promo-Control	4.3829613	50.7180368	NL
1100	Postcheque	4.3844	50.81349	NL
2630	Aartselaar	4.3847222	51.1338889	NL
5650	Fontenelle	4.38487	50.24979	NL
6044	Roux	4.3859913	50.4411759	NL
6120	Ham-sur-Heure	4.3880774	50.3221203	NL
1040	Brussel (Etterbeek)	4.388949	50.832177	NL
1040	Bruxelles (Etterbeek)	4.388949	50.832177	FR
1040	Etterbeek	4.388949	50.832177	FR
6120	Cour-sur-Heure	4.3894514	50.3002201	NL
5651	Rogn?	4.39011	50.26712	NL
6238	Luttre	4.3914653	50.5097805	NL
2610	Wilrijk (Antwerpen)	4.3942868	51.1683102	NL
1009	Senat de Belgique	4.39565	50.79834	NL
6030	Marchienne-au-Pont	4.3957235	50.4055222	NL
1120	Brussel (Neder-Over-Heembeek)	4.396911	50.905667	NL
1120	Bruxelles (Neder-Over-Heembeek)	4.396911	50.905667	FR
1120	Neder-Over-Heembeek (Bru.)	4.396911	50.905667	FR
1818	VTM	4.397676	50.914158	NL
1410	Waterloo	4.3991	50.71469	NL
2840	Terhagen	4.3992612	51.0791977	NL
1140	Brussel (Evere)	4.4	50.8666667	NL
1140	Bruxelles (Evere)	4.4	50.8666667	FR
1140	Evere	4.4	50.8666667	FR
5651	Berz?	4.40151	50.28867	NL
1044	RTBF	4.402889	50.85079	NL
1043	VRT	4.4043556	50.8530691	NL
2940	Hoevenen	4.4047295	51.3061855	NL
6032	Mont-sur-Marchienne	4.405458	50.3886584	NL
2830	Heindonk	4.40756	51.0673	NL
6230	Viesville	4.4088253	50.4897213	NL
5660	Aublain	4.4091	50.06753	NL
6210	R?es	4.41037	50.53731	NL
5630	Cerfontaine	4.4106675	50.1692214	NL
1476	Houtain-le-Val	4.4113773	50.5829629	NL
5630	Silenrieux	4.4121787	50.2245931	NL
2840	Reet	4.4125882	51.1011334	NL
6120	Jamioulx	4.4127538	50.3528183	NL
2801	Heffen	4.4137291	51.0468914	NL
1170	Brussel (Watermaal-Bosvoorde)	4.414715	50.800919	NL
1170	Watermaal-Bosvoorde	4.414715	50.800919	NL
1130	Brussel (Haren)	4.41675	50.89562	NL
1130	Haren (Brussel)	4.41675	50.89562	NL
1130	Haren (Bruxelles)	4.41675	50.89562	FR
1130	Bruxelles (Haeren)	4.4175965	50.8921287	NL
2811	Leest	4.4176682	51.0328978	NL
2180	Ekeren (Antwerpen)	4.4184495	51.2807314	NL
2600	Berchem (Antwerpen)	4.4188392	51.1955771	NL
5660	Presgaux	4.42058	50.02449	NL
6238	Liberchies	4.4215203	50.5138157	NL
2840	Rumst	4.4217895	51.0804212	NL
1110	NAVO - NATO	4.4219707	50.8762831	NL
1110	OTAN - NATO	4.4219707	50.8762831	FR
9870	Machelen (O.-Vl.)	4.4219707	50.8762831	NL
1200	Brussel (Sint-Lambrechts-Woluwe)	4.423892	50.842365	NL
1200	Bruxelles (Woluwe-Saint-Lambert)	4.423892	50.842365	FR
1200	Sint-Lambrechts-Woluwe	4.423892	50.842365	FR
1200	Woluwe-Saint-Lambert	4.423892	50.842365	FR
1800	Vilvoorde	4.424078	50.927262	NL
1170	Bruxelles (Watermael-Boitsfort)	4.42436	50.79749	NL
1170	Watermael-Boitsfort	4.42436	50.79749	NL
5660	Gonrieux	4.42637	50.03609	NL
1160	Bruxelles (Auderghem)	4.42649	50.81643	NL
5650	Walcourt	4.4267048	50.2537328	NL
1804	Cargovil	4.427268	50.947259	NL
1380	Plancenoit	4.42863	50.66196	NL
1201	R.T.L. - T.V.I.	4.4297282	50.8574037	NL
6230	Thim?n	4.4297958	50.485343	NL
6020	Dampremy	4.4308155	50.4171274	NL
6464	l'Escaill?e	4.4316346	49.9471226	NL
6041	Gosselies	4.4322027	50.4688896	NL
1830	Machelen (Bt.)	4.43229	50.9119	NL
5651	Thy-le-Ch?eau	4.43265	50.28077	NL
1160	Auderghem	4.4333333	50.8166667	NL
1160	Brussel (Oudergem)	4.4333333	50.8166667	FR
1160	Oudergem	4.4333333	50.8166667	NL
1831	Diegem	4.4346964	50.8976668	NL
5660	Dailly	4.43647	50.05784	NL
6040	Jumet (Charleroi)	4.4370311	50.4427249	NL
2650	Edegem	4.4380338	51.152982	NL
5630	Soumoy	4.4382183	50.1899126	NL
5650	Pry	4.44012	50.27231	NL
2140	Borgerhout (Antwerpen)	4.4405633	51.213847	NL
1472	Vieux-Genappe	4.4405969	50.6082918	NL
2811	Hombeek	4.4427697	51.014356	NL
6001	Marcinelle	4.4436699	50.3922481	NL
1471	Loupoigne	4.4445799	50.5978099	NL
6120	Nalinnes	4.4465124	50.3241156	NL
6120	Ham-sur-Heure-Nalinnes	4.4465124	50.3241156	FR
6042	Lodelinsart	4.44718	50.4315093	NL
6210	Les Bons Villers	4.4476802	50.5427462	NL
2550	Kontich	4.44784	51.131279	NL
2950	Kapellen (Antw.)	4.4481538	51.3361728	NL
5650	Vogen?	4.44819	50.24012	NL
2170	Merksem (Antwerpen)	4.448539	51.2512741	NL
6000	Charleroi	4.449213	50.4157265	NL
2640	Mortsel	4.45	51.1666667	NL
1932	Sint-Stevens-Woluwe	4.4502354	50.8691972	NL
1470	Genappe	4.4503759	50.6108278	NL
1150	Brussel (Sint-Pieters-Woluwe)	4.45163	50.83618	NL
1150	Bruxelles (Woluwe-Saint-Pierre)	4.45163	50.83618	FR
1150	Sint-Pieters-Woluwe	4.45163	50.83618	FR
1150	Woluwe-Saint-Pierre	4.45163	50.83618	FR
1800	Peutie	4.45188	50.92847	NL
6210	Frasnes-lez-Gosselies	4.45215	50.5379	NL
1931	Brucargo	4.452214	50.903293	NL
5650	Chastr?	4.45309	50.26707	NL
1473	Glabais	4.4532789	50.6302595	NL
1980	Eppegem	4.4544329	50.9621231	NL
2550	Waarloos	4.4546959	51.105061	NL
5660	Cul-des-Sarts	4.4547	49.96204	NL
2910	Essen	4.4558333	51.4616667	NL
1980	Zemst	4.455834	50.985535	NL
5630	Daussois	4.4563959	50.2195367	NL
2800	Walem	4.4572147	51.0676813	NL
8433	Sint-Pieters-Kapelle (W.-Vl.)	4.4574264	50.8571657	NL
5651	Gourdinne	4.4578	50.29004	NL
6010	Couillet	4.4589418	50.3914084	NL
1950	Kraainem	4.4592974	50.8610856	NL
5660	Pesche	4.45971	50.04282	NL
2100	Deurne (Antwerpen)	4.4619208	51.1891603	NL
1474	Ways	4.4644969	50.6104429	NL
5630	Senzeille	4.4646004	50.176804	NL
5660	Br?y-de-Pesche	4.46496	50.00173	NL
1380	Maransart	4.46745	50.65953	NL
1380	Ohain	4.46919	50.69907	NL
2540	Hove	4.47104	51.1539	NL
5660	Boussu-en-Fagne	4.47235	50.07667	NL
1380	Couture-Saint-Germain	4.47252	50.67502	NL
6210	Wayaux	4.47364	50.48991	NL
6280	Loverval	4.4737	50.3747	NL
1560	Hoeilaart	4.4740458	50.7674863	NL
2920	Kalmthout	4.47518	51.38298	NL
6043	Ransart	4.4760083	50.4617198	NL
1470	Baisy-Thy	4.4760976	50.5969876	NL
2800	Mechelen	4.4775365	51.0258791	NL
6061	Montignies-sur-Sambre	4.4777803	50.4018544	NL
1820	Melsbroek	4.47846	50.91512	NL
6060	Gilly (Charleroi)	4.4785997	50.4240349	NL
6211	Mellet	4.47881	50.50554	NL
1982	Weerde	4.4793294	50.9721843	NL
6210	Villers-Perwin	4.47983	50.52779	NL
1380	Lasne	4.48135	50.68736	NL
2150	Borsbeek (Antw.)	4.481594	51.194179	NL
5630	Villers-Deux-Eglises	4.4824262	50.1899091	NL
1930	Zaventem	4.4826212	50.8795024	NL
5651	Somz?	4.48336	50.29517	NL
1310	La Hulpe	4.4856707	50.7309955	NL
1934	Brussel X-Luchthaven Remailing	4.4878174	50.8923428	NL
1934	Bruxelles X-Aeroport Remailing	4.4878174	50.8923428	FR
5651	Laneffe	4.4909	50.27743	NL
1495	Sart-Dames-Avelines	4.49164	50.56853	NL
5650	Yves-Gomez?	4.4918	50.2403	NL
1981	Hofstade (Bt.)	4.4924542	50.9916699	NL
1332	Genval	4.49388	50.7211	NL
2930	Brasschaat	4.49419	51.29227	NL
5660	Couvin	4.49457	50.05197	NL
6220	Heppignies	4.49575	50.4845	NL
1820	Perk	4.49592	50.93488	NL
5651	Tarcienne	4.49637	50.3116	NL
1982	Elewijt	4.4964542	50.9618503	NL
2547	Lint	4.496904	51.127649	NL
2530	Boechout	4.49717	51.1664397	NL
2900	Schoten	4.4977063	51.2497532	NL
1380	Lasne-Chapelle-Saint-Lambert	4.5039619	50.693345	NL
1470	Bousval	4.5051441	50.6149444	NL
5660	Petite-Chapelle	4.50533	49.95007	NL
2860	Sint-Katelijne-Waver	4.5055555	51.0614235	NL
5600	Jamiolle	4.50666	50.20988	NL
1930	Nossegem	4.5074739	50.8781921	NL
3080	Tervuren	4.50775	50.82595	NL
5650	Fraire	4.50801	50.26044	NL
1820	Steenokkerzeel	4.5083333	50.9188889	NL
1970	Wezembeek-Oppem	4.50848	50.83854	NL
2570	Duffel	4.5099	51.095286	NL
6280	Joncret	4.51333	50.35344	NL
1010	Rijksadministratief Centrum	4.5139543	50.8243276	NL
5660	Frasnes (Nam.)	4.51432	50.08121	NL
5600	Neuville (Philippeville)	4.51452	50.17249	NL
2110	Wijnegem	4.5155556	51.2277778	NL
2812	Muizen (Mechelen)	4.5157593	51.0103798	NL
1933	Sterrebeek	4.5161823	50.8632635	NL
6200	Bouffioulx	4.51635	50.39072	NL
1495	Villers-la-Ville	4.5166667	50.5666667	NL
5660	Mariembourg	4.51808	50.09369	NL
6200	Ch?elineau	4.51986	50.41533	NL
6220	Wangenies	4.51986	50.47957	NL
6240	Pironchamps	4.52028	50.4316	NL
1341	C?oux-Mousty	4.5204882	50.660369	NL
2160	Wommelgem	4.522188	51.203981	NL
5621	Thy-le-Bauduin	4.52296	50.29619	NL
2531	Vremde	4.52311	51.17486	NL
6200	Ch?elet	4.527303	50.403156	NL
5660	Br?y	4.52759	49.96847	NL
6280	Gerpinnes	4.5277925	50.3373282	NL
1330	Rixensart	4.5306325	50.7109736	NL
5600	Jamagne	4.53081	50.21732	NL
5660	Petigny	4.53171	50.05861	NL
6223	Wagnel?	4.53371	50.52301	NL
6280	Acoz	4.53391	50.35858	NL
5600	Samart	4.53417	50.17821	NL
3090	Overijse	4.53475	50.77381	NL
6220	Fleurus	4.5363885	50.4771076	NL
3070	Kortenberg	4.536917	50.8852298	NL
5600	Roly	4.53736	50.13591	NL
1495	Marbais (Bt.)	4.54067	50.54956	NL
6240	Farciennes	4.5415	50.42994	NL
5600	Philippeville	4.5430358	50.1958462	NL
1331	Rosi?es	4.54441	50.73015	NL
5621	Hanzinne	4.54547	50.31294	NL
6250	Pont-de-Loup	4.54547	50.41619	NL
5670	Nismes	4.54738	50.07506	NL
2820	Bonheiden	4.54803	51.02221	NL
6280	Villers-Poterie	4.54905	50.35363	NL
6221	Saint-Amand	4.54986	50.50637	NL
3191	Hever	4.55135	50.995	NL
3080	Duisburg	4.55184	50.81569	NL
6220	Lambusart	4.55332	50.45453	NL
1495	Tilly	4.55491	50.56052	NL
1910	Kampenhout	4.5551	50.941837	NL
6222	Brye	4.55809	50.52397	NL
5621	Hanzinelle	4.55989	50.29571	NL
3080	Vossem	4.56026	50.83577	NL
5600	Sautour	4.56043	50.17018	NL
3071	Erps-Kwerps	4.5607782	50.9006097	NL
5600	Fagnolle	4.56083	50.10493	NL
2520	Ranst	4.5609189	51.1889958	NL
2970	's Gravenwezel	4.56096	51.26292	NL
5620	Hemptinne-lez-Florennes	4.56281	50.22856	NL
1910	Nederokkerzeel	4.56481	50.91876	NL
5621	Morialm·4.56593	50.27498	NL	
1340	Ottignies	4.5669046	50.665465	NL
1340	Ottignies-Louvain-la-Neuve	4.5669046	50.665465	FR
1490	Court-Saint-Etienne	4.5680813	50.6422504	NL
1495	Mellery	4.56878	50.58175	NL
3078	Everberg	4.5712345	50.8788296	NL
1342	Limelette	4.571335	50.6846872	NL
2500	Lier	4.5715092	51.1302138	NL
6250	Roselies	4.57179	50.42978	NL
2960	Sint-Job-in-'t-Goor	4.5732	51.29827	NL
1300	Limal	4.5732954	50.6934506	NL
3190	Boortmeerbeek	4.5744373	50.9803397	NL
6280	Gougnies	4.57528	50.3552	NL
2861	Onze-Lieve-Vrouw-Waver	4.5754857	51.0639394	NL
5620	Saint-Aubin	4.57657	50.24851	NL
5140	Ligny	4.57702	50.51228	NL
6250	Presles	4.57866	50.38391	NL
6250	Aiseau-Presles	4.5809294	50.4080301	NL
5060	Keumi?	4.5824	50.46141	NL
2970	Schilde	4.5834231	51.2407352	NL
5060	Moignel?	4.58455	50.44542	NL
5600	Villers-en-Fagne	4.58566	50.14721	NL
6250	Aiseau	4.58644	50.41114	NL
1301	Bierges	4.5871684	50.7113795	NL
6224	Wanferc?-Baulet	4.58783	50.47274	NL
3040	Huldenberg	4.5880687	50.7885995	NL
3078	Meerbeek	4.5892898	50.8818641	NL
2820	Rijmenam	4.5902677	51.0037609	NL
5670	Dourbes	4.59115	50.09146	NL
2990	Wuustwezel	4.5912313	51.38945	NL
5600	Vodec?	4.59308	50.19796	NL
3061	Leefdaal	4.5939	50.84866	NL
2520	Oelegem	4.5997149	51.2129972	NL
2520	Broechem	4.6020124	51.1813334	NL
5070	Sart-Eustache	4.60259	50.3754	NL
5140	Sombreffe	4.603259	50.528452	NL
2520	Emblem	4.605068	51.1620413	NL
1450	Gentinnes	4.60673	50.57796	NL
5670	Olloy-sur-Viroin	4.60753	50.07259	NL
5060	Tamines	4.60819	50.43353	NL
5140	Boign?	4.60938	50.50024	NL
5600	Villers-le-Gambon	4.60944	50.19129	NL
2500	Koningshooikt	4.61011	51.09522	NL
5640	Biesme	4.61024	50.33987	NL
3040	Loonbeek	4.61029	50.80972	NL
5060	Velaine-sur-Sambre	4.61031	50.47847	NL
1435	Mont-Saint-Guibert	4.6107385	50.6348554	NL
5600	Merlemont	4.6111	50.17645	NL
5680	Matagne-la-Grande	4.61146	50.12081	NL
1450	Saint-G?y	4.61236	50.58046	NL
1300	Wavre	4.6128257	50.7158951	NL
1348	Louvain-la-Neuve	4.6151693	50.6738567	NL
1435	H?illers	4.6154602	50.6215801	NL
5640	Oret	4.61574	50.30206	NL
3040	Ottenburg	4.61579	50.75199	NL
1910	Buken	4.61694	50.93953	NL
3020	Veltem-Beisem	4.620825	50.9063184	NL
5060	Falisolle	4.62087	50.41776	NL
5600	Sart-en-Fagne	4.62201	50.1587	NL
3040	Neerijse	4.62345	50.81743	NL
5070	Le Roux	4.623958	50.387531	NL
5140	Tongrinne	4.6253	50.5155	NL
5600	Franchimont	4.62824	50.18875	NL
2560	Kessel	4.62968	51.13915	NL
5060	Auvelais	4.63024	50.44938	NL
5060	Sambreville	4.630735	50.446734	NL
3060	Bertem	4.6307637	50.8632924	NL
3140	Keerbergen	4.6320416	51.0057936	NL
2580	Putte	4.633303	51.054027	NL
1450	Chastre-Villeroux-Blanmont	4.6333333	50.6	NL
1450	Chastre	4.6333333	50.6	NL
5670	Vierves-sur-Viroin	4.6339	50.08075	NL
3040	Sint-Agatha-Rode	4.63408	50.78559	NL
2240	Massenhoven	4.6364247	51.1986273	NL
3150	Haacht	4.6372222	50.9766667	NL
2960	Brecht	4.6377227	51.3496533	NL
5680	Matagne-la-Petite	4.638	50.11684	NL
3060	Korbeek-Dijle	4.6382	50.83807	NL
5060	Arsimont	4.6388	50.42853	NL
3150	Wespelaar	4.63884	50.95991	NL
5670	Oignies-en-Thi?ache	4.63954	50.02246	NL
1450	Cortil-Noirmont	4.64284	50.58136	NL
2990	Loenhout	4.6432288	51.3990063	NL
3020	Winksele	4.6435179	50.8974666	NL
5190	Bal?re	4.6436	50.49935	NL
3150	Tildonk	4.64449	50.94327	NL
5640	Mettet	4.6464726	50.3174893	NL
2980	Halle (Kempen)	4.6465058	51.2398459	NL
5620	Florennes	4.6468567	50.2451448	NL
5190	Saint-Martin	4.64731	50.50087	NL
5032	Bothey	4.64894	50.52043	NL
5070	Aisemont	4.65209	50.40504	NL
2240	Viersel	4.6523097	51.1890184	NL
3051	Sint-Joris-Weert	4.6544	50.80281	NL
1435	Corbais	4.6553809	50.6462709	NL
2240	Zandhoven	4.6554212	51.2021793	NL
2590	Berlaar	4.6566667	51.1163889	NL
1325	Dion-Valmont	4.6588254	50.6974838	NL
5646	Stave	4.65924	50.28002	NL
3050	Oud-Heverlee	4.659534	50.8282606	NL
5070	Vitrival	4.65956	50.39859	NL
5032	Corroy-le-Ch?eau	4.66279	50.53877	NL
5190	Jemeppe-sur-Sambre	4.6666667	50.4666667	NL
5670	Viroinval	4.667488	50.007066	NL
2580	Beerzel	4.66764	51.05786	NL
1390	Archennes	4.669868	50.7524768	NL
5190	Onoz	4.67036	50.49244	NL
2560	Nijlen	4.6705129	51.1613664	NL
3020	Herent	4.670524	50.908172	NL
5670	Le Mesnil	4.6707979	50.030651	NL
5670	Treignes	4.67256	50.09349	NL
5032	Mazy	4.67263	50.51048	NL
2590	Gestel	4.67316	51.1284	NL
5190	Ham-sur-Sambre	4.67408	50.44341	NL
1390	Nethen	4.6741168	50.7837825	NL
1325	Corroy-le-Grand	4.67458	50.66206	NL
5680	Romer?	4.67538	50.13585	NL
5030	Grand-Manil	4.67548	50.55707	NL
5030	Ernage	4.67689	50.59525	NL
2960	Sint-Lenaarts	4.67703	51.34869	NL
1457	Nil-Saint-Vincent-Saint-Martin	4.67982	50.64214	NL
5640	Biesmer?	4.68005	50.2974	NL
5620	Corenne	4.68021	50.25227	NL
2560	Bevel	4.68038	51.13774	NL
3054	Vaalbeek	4.68938	50.82553	NL
1325	Bonlez	4.68948	50.70193	NL
5620	Ros?	4.68959	50.23307	NL
2242	Pulderbos	4.6919	51.2165685	NL
2223	Schriek	4.69272	51.02745	NL
1390	Bossut-Gottechain	4.6941056	50.7613181	NL
2390	Westmalle	4.6942633	51.2968136	NL
3012	Wilsele	4.69451	50.89047	NL
1457	Walhain	4.6947222	50.6180556	NL
5670	Maz?	4.69575	50.10108	NL
5032	Bossi?e	4.69579	50.518	NL
5190	Moustier-sur-Sambre	4.69583	50.46636	NL
3001	Heverlee	4.69594	50.86386	NL
5070	Fosses-la-Ville	4.69617	50.39455	NL
3000	Leuven	4.6967578	50.8815197	NL
1390	Grez-Doiceau	4.6972809	50.7385816	NL
5600	Romedenne	4.6987	50.17113	NL
5680	Niverl?	4.69985	50.11806	NL
3118	Werchter	4.70007	50.97278	NL
5600	Surice	4.70017	50.18249	NL
5030	Gembloux	4.7016542	50.5742906	NL
5600	Omez?	4.70174	50.19267	NL
3018	Wijgmaal (Brabant)	4.70195	50.92624	NL
1390	Biez	4.7019841	50.7267436	NL
1457	Walhain-Saint-Paul	4.7025798	50.632777	NL
5190	Mornimont	4.70454	50.45906	NL
5641	Furnaux	4.70497	50.30803	NL
3052	Blanden	4.70916	50.82558	NL
5680	Gimn?	4.70925	50.13149	NL
5190	Spy	4.70932	50.4818	NL
2390	Malle	4.7113889	51.2988889	NL
2980	Zoersel	4.7125694	51.2682227	NL
2243	Pulle	4.7137397	51.2032977	NL
3120	Tremelo	4.7159551	50.9956159	NL
1320	Hamme-Mille	4.71694	50.77953	NL
5620	Flavion	4.71824	50.2496	NL
5644	Ermeton-sur-Biert	4.71906	50.29689	NL
1325	Chaumont-Gistoux	4.71943	50.67687	NL
5640	Graux	4.71972	50.32501	NL
2220	Heist-op-den-Berg	4.7210601	51.0633847	NL
3110	Rotselaar	4.7215113	50.9535967	NL
5030	Sauveni?e	4.72348	50.58065	NL
1457	Tourinnes-Saint-Lambert	4.72389	50.63932	NL
5030	Lonz?	4.72637	50.55299	NL
5032	Isnes	4.72827	50.50598	NL
2222	Itegem	4.72927	51.10321	NL
3053	Haasrode	4.72988	50.83159	NL
5150	Soye (Nam.)	4.73041	50.44936	NL
5680	Vodel?	4.73232	50.17245	NL
5150	Frani?e	4.7328	50.43592	NL
2220	Hallaar	4.73293	51.08464	NL
2390	Oostmalle	4.7337542	51.301137	NL
2280	Grobbendonk	4.7349959	51.1832616	NL
1320	Nodebais	4.73555	50.77319	NL
3010	Kessel-Lo (Leuven)	4.73571	50.88514	NL
5680	Soulme	4.73735	50.18873	NL
2321	Meer	4.7383	51.4456	NL
1325	Longueville	4.74014	50.70231	NL
5640	Saint-G?ard	4.7407	50.34597	NL
5070	Sart-Saint-Laurent	4.74169	50.40224	NL
5620	Morville	4.74186	50.23047	NL
2288	Bouwel	4.7420582	51.1719684	NL
5680	Vaucelles	4.74345	50.11286	NL
1320	Tourinnes-la-Grosse	4.74445	50.78281	NL
5030	Beuzet	4.74584	50.53391	NL
5680	Doische	4.7461199	50.1362261	NL
2320	Hoogstraten	4.7468218	51.403297	NL
5537	Den?	4.75223	50.31862	NL
5680	Gochen?	4.75235	50.18388	NL
3128	Baal	4.75304	50.99555	NL
5020	Temploux	4.75434	50.48526	NL
3111	Wezemaal	4.75541	50.9482	NL
2270	Herenthout	4.7564892	51.1394506	NL
5150	Floreffe	4.75922	50.43405	NL
3360	Bierbeek	4.75981	50.8279	NL
5520	Anth?	4.7612111	50.2400205	NL
2310	Rijkevorsel	4.762252	51.348812	NL
3360	Korbeek-Lo	4.76269	50.86019	NL
1360	Orbais	4.76323	50.63757	NL
2322	Minderhout	4.76339	51.41654	NL
1315	Pi?rebais	4.76381	50.72796	NL
1320	Beauvechain	4.767726	50.7554922	NL
2290	Vorselaar	4.7708827	51.2025247	NL
5150	Floriffoux	4.77161	50.45198	NL
3210	Linden	4.77215	50.89393	NL
5031	Grand-Leez	4.77469	50.58374	NL
2221	Booischot	4.77523	51.05151	NL
5170	Lesve	4.77791	50.37686	NL
5020	Suarl?	4.77885	50.48195	NL
1360	Mal?es-Sainte-Marie-Wastines	4.77943	50.65503	NL
5521	Serville	4.78061	50.2501038	NL
5081	Bovesse	4.78061	50.51917	NL
3360	Lovenjoel	4.78148	50.85813	NL
3130	Betekom	4.7817	50.98566	NL
5537	Sosoye	4.78183	50.29518	NL
5081	Saint-Denis-Bovesse	4.78185	50.53532	NL
2340	Vlimmeren	4.7820454	51.2971394	NL
3130	Begijnendijk	4.785	51.0186111	NL
1315	Roux-Miroir	4.78513	50.70811	NL
3220	Holsbeek	4.7861502	50.9248584	NL
1360	Thorembais-Saint-Trond	4.78646	50.63465	NL
2275	Wechelderzande	4.7869444	51.2608333	NL
2235	Hulshout	4.7891667	51.075	NL
3360	Opvelp	4.79333	50.81009	NL
5522	Fala·	4.7936119	50.278965	NL
2323	Wortel	4.79475	51.39751	NL
5020	Malonne	4.79566	50.43896	NL
5544	Agimont	4.79594	50.16573	NL
3212	Pellenberg	4.79603	50.87116	NL
5537	Bioul	4.7961	50.33112	NL
1315	Incourt	4.7966	50.69188	NL
2222	Wiekevorst	4.79693	51.10759	NL
1315	Opprebais	4.79819	50.67946	NL
5081	Meux	4.80103	50.55196	NL
3200	Gelrode	4.80272	50.96548	NL
5080	Rhisnes	4.80568	50.50626	NL
3220	Kortrijk-Dutsel	4.80762	50.92569	NL
5540	Hasti?e	4.808074	50.2127777	NL
3370	Neervelp	4.80811	50.821	NL
2235	Houtvenne	4.80894	51.04208	NL
5020	Flawinne	4.81096	50.45738	NL
1360	Perwez	4.81503	50.62395	NL
5080	La Bruy?e	4.8150906	50.507393	NL
5524	Gerin	4.8161879	50.2460666	NL
5540	Hermeton-sur-Meuse	4.81672	50.19776	NL
1360	Thorembais-les-B?uines	4.81728	50.65799	NL
1370	Dongelberg	4.82007	50.70338	NL
3220	Sint-Pieters-Rode	4.82057	50.93239	NL
2200	Morkhoven	4.8207292	51.1200863	NL
5170	Arbre (Nam.)	4.82126	50.36612	NL
2328	Meerle	4.8232	51.45725	NL
2275	Lille	4.8232254	51.2420452	NL
5170	Bois-de-Villers	4.82408	50.39019	NL
5540	Hasti?e-Lavaux	4.82455	50.2183	NL
5523	Weillen	4.8251335	50.2605516	NL
5001	Belgrade	4.8256487	50.4707019	NL
1370	Lathuy	4.82613	50.72366	NL
3200	Aarschot	4.827381	50.9806151	NL
1370	M?in	4.82852	50.73979	NL
5541	Hasti?e-par-Del·4.82904	50.21479	NL	
3210	Lubbeek	4.8292252	50.8813339	NL
5310	Liernu	4.83077	50.58369	NL
1320	l'Ecluse	4.83183	50.77184	NL
5543	Heer	4.83208	50.16347	NL
2230	Ramsel	4.8328	51.03211	NL
3370	Boutersem	4.8333333	50.8333333	NL
3221	Nieuwrode	4.83339	50.94955	NL
5002	Saint-Servais	4.8344548	50.4766054	NL
3370	Vertrijk	4.83455	50.82976	NL
2235	Westmeerbeek	4.8351	51.06032	NL
2275	Poederlee	4.8353147	51.2263125	NL
2200	Herentals	4.8355946	51.1768541	NL
1370	Jodoigne-Souveraine	4.83678	50.70898	NL
3320	Meldert (Bt.)	4.83772	50.78801	NL
1315	Glimes	4.83774	50.6796	NL
5520	Onhaye	4.8379125	50.2425159	NL
5310	Aische-en-Refail	4.83819	50.59948	NL
2200	Noorderwijk	4.8388348	51.1393923	NL
5310	Saint-Germain	4.8422	50.57266	NL
5523	Sommi?e	4.8428128	50.2737609	NL
5537	Haut-le-Wastia	4.84293	50.30597	NL
5542	Blaimont	4.84295	50.19197	NL
1370	Jauchelette	4.84358	50.68631	NL
5537	Warnant	4.8444	50.32284	NL
5080	Emines	4.84469	50.51212	NL
3370	Willebringen	4.84491	50.81281	NL
5080	Villers-lez-Heest	4.84558	50.52998	NL
